week_day,day,bicycle_flux,cargo_bicycle_flux,moped_flux,scooter_flux,id,bicycle_min,bicycle_max,bicycle_diff,cargo_bicycle_min,cargo_bicycle_max,cargo_bicycle_diff,moped_min,moped_max,moped_diff,scooter_min,scooter_max,scooter_diff,bicycle_avg,cargo_bicycle_avg,moped_avg,scooter_avg,nearest_train_station_name_walking,nearest_train_station_distance_walking,nearest_metro_station_name_walking,nearest_metro_station_distance_walking,nearest_train_station_name_bicycling,nearest_train_station_distance_bicycling,nearest_metro_station_name_bicycling,nearest_metro_station_distance_bicycling,nearest_train_station_name_driving,nearest_train_station_distance_driving,nearest_metro_station_name_driving,nearest_metro_station_distance_driving,nearest_train_station_name_transit,nearest_train_station_distance_transit,nearest_metro_station_name_transit,nearest_metro_station_distance_transit,population,highest_percentage_age,predicted_mean_disposable_household_income
wednesday,10,0.0,0.0,71.0,0.0,Museumkwartier_10,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,20.0,0.0,0.0,0.0,0.0,0.0,11.375,0.0,Amsterdam Zuid Station,2098,Vijzelgracht,1299,Amsterdam Zuid Station,2599,De Pijp,1963,Amsterdam Zuid Station,2608,De Pijp,1963,Amsterdam Zuid Station,3244,Vijzelgracht,1462.0,12644.0,27 - 65 years (%),76098.1
wednesday,10,0.0,0.0,0.0,0.0,Nellestein_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Holendrecht Station,2823,Gaasperplas,0,Amsterdam Holendrecht Station,2952,Gaasperplas,0,Amsterdam Bijlmer ArenA Station,5864,Gaasperplas,0,Amsterdam Bijlmer ArenA Station,4665,Gaasperplas,0.0,3118.0,27 - 65 years (%),43728.1
wednesday,10,10.0,11.0,50.0,0.0,Nieuwe Pijp_10,2.0,5.0,3.0,0.0,5.0,5.0,1.0,14.0,13.0,0.0,0.0,0.0,3.4583333333333335,3.75,6.958333333333333,0.0,Amsterdam RAI Station,2146,De Pijp,340,Amsterdam RAI Station,2127,De Pijp,346,Amsterdam RAI Station,2086,De Pijp,1125,Amsterdam RAI Station,2234,De Pijp,340.0,12571.0,27 - 65 years (%),43678.8
wednesday,10,0.0,0.0,0.0,0.0,Nieuwendammerdijk/Buiksloterdijk_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Centraal Station,3212,Noorderpark,991,Amsterdam Centraal Station,4141,Noorderpark,1161,Amsterdam Sloterdijk Station,11601,Noorderpark,984,Amsterdam Centraal Station,3645,Noorderpark,991.0,1703.0,27 - 65 years (%),68635.7
wednesday,10,0.0,0.0,77.0,0.0,Nieuwmarkt/Lastage_10,0.0,0.0,0.0,0.0,0.0,0.0,6.0,33.0,27.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,Amsterdam Centraal Station,787,Nieuwmarkt,0,Amsterdam Centraal Station,958,Nieuwmarkt,0,Amsterdam Muiderpoort Station,4105,Nieuwmarkt,0,Amsterdam Centraal Station,1008,Rokin,736.0,9913.0,27 - 65 years (%),48220.5
wednesday,10,0.0,0.0,1.0,0.0,Noordelijke IJ-oevers-Oost_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7083333333333334,0.0,Amsterdam Centraal Station,1488,Centraal Station,1488,Amsterdam Centraal Station,1467,Centraal Station,1467,Amsterdam Centraal Station,2193,Waterlooplein,2103,Amsterdam Centraal Station,1899,Centraal Station,1899.0,399.0,27 - 65 years (%),40842.6
wednesday,10,0.0,0.0,8.0,0.0,Noordelijke IJ-oevers-West_10,5.0,5.0,0.0,1.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,5.0,1.0,1.9583333333333333,0.0,Amsterdam Centraal Station,1488,Centraal Station,1488,Amsterdam Centraal Station,1467,Centraal Station,1467,Amsterdam Centraal Station,2193,Waterlooplein,2103,Amsterdam Centraal Station,1899,Centraal Station,1899.0,9406.0,27 - 65 years (%),54318.9
wednesday,10,3.0,3.0,32.0,0.0,Omval/Overamstel_10,5.0,6.0,1.0,1.0,2.0,1.0,5.0,18.0,13.0,0.0,0.0,0.0,5.833333333333333,1.4166666666666667,11.791666666666666,0.0,Amsterdam Duivendrecht Station,2800,Spaklerweg,175,Amsterdam Duivendrecht Station,2893,Spaklerweg,175,Amsterdam RAI Station,4131,Overamstel,3506,Amsterdam Duivendrecht Station,2364,Spaklerweg,175.0,5554.0,27 - 65 years (%),56818.6
wednesday,10,43.0,14.0,48.0,0.0,Oostelijk Havengebied_10,26.0,42.0,16.0,7.0,13.0,6.0,21.0,40.0,19.0,0.0,0.0,0.0,35.416666666666664,11.0,29.666666666666668,0.0,Amsterdam Muiderpoort Station,1821,Weesperplein,2631,Amsterdam Muiderpoort Station,1903,Centraal Station,2875,Amsterdam Muiderpoort Station,2182,Waterlooplein,3064,Amsterdam Muiderpoort Station,1966,Weesperplein,2786.0,20575.0,27 - 65 years (%),56955.3
wednesday,10,0.0,0.0,35.0,0.0,Oostelijke Eilanden/Kadijken_10,0.0,0.0,0.0,2.0,2.0,0.0,3.0,19.0,16.0,0.0,0.0,0.0,0.0,2.0,10.291666666666666,0.0,Amsterdam Centraal Station,1580,Waterlooplein,1000,Amsterdam Centraal Station,1692,Waterlooplein,1091,Amsterdam Muiderpoort Station,2859,Waterlooplein,1245,Amsterdam Centraal Station,2490,Weesperplein,1155.0,14675.0,27 - 65 years (%),44698.2
wednesday,10,18.0,7.0,37.0,0.0,Oosterparkbuurt_10,19.0,25.0,6.0,0.0,3.0,3.0,1.0,14.0,13.0,0.0,0.0,0.0,23.041666666666668,2.25,5.916666666666667,0.0,Amsterdam Muiderpoort Station,1047,Wibautstraat,897,Amsterdam Muiderpoort Station,1275,Weesperplein,1004,Amsterdam Muiderpoort Station,1779,Weesperplein,1033,Amsterdam Muiderpoort Station,1252,Wibautstraat,1212.0,10693.0,27 - 65 years (%),42026.9
wednesday,10,0.0,0.0,0.0,0.0,Oostzanerwerf_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Centraal Station,5846,Noorderpark,4467,Amsterdam Centraal Station,7451,Noorderpark,4788,Amsterdam Sloterdijk Station,7184,Noorderpark,5451,Amsterdam Sloterdijk Station,5637,Station Sloterdijk,5631.0,8871.0,27 - 65 years (%),39520.1
wednesday,10,1.0,0.0,24.0,0.0,Osdorp-Midden_10,0.0,1.0,1.0,0.0,0.0,0.0,1.0,11.0,10.0,0.0,0.0,0.0,0.8333333333333334,0.0,6.875,0.0,Amsterdam Lelylaan Station,3074,Station Lelylaan,2979,Amsterdam Lelylaan Station,3313,Station Lelylaan,3295,Amsterdam Lelylaan Station,3788,Station Lelylaan,3354,Amsterdam Lelylaan Station,3846,Station Lelylaan,3797.0,15486.0,27 - 65 years (%),41761.0
wednesday,10,3.0,0.0,25.0,0.0,Osdorp-Oost_10,4.0,5.0,1.0,0.0,0.0,0.0,3.0,9.0,6.0,0.0,0.0,0.0,4.375,0.0,6.583333333333333,0.0,Amsterdam Lelylaan Station,2722,Station Lelylaan,2626,Amsterdam Lelylaan Station,2891,Station Lelylaan,2876,Amsterdam Lelylaan Station,3206,Station Lelylaan,2772,Amsterdam Lelylaan Station,3008,Station Lelylaan,2959.0,17650.0,27 - 65 years (%),41196.7
wednesday,10,0.0,8.0,81.0,0.0,Oude Pijp_10,0.0,0.0,0.0,2.0,4.0,2.0,4.0,25.0,21.0,0.0,0.0,0.0,0.0,3.3333333333333335,15.791666666666666,0.0,Amsterdam RAI Station,2116,Vijzelgracht,605,Amsterdam RAI Station,2150,Vijzelgracht,764,Amsterdam Zuid Station,2434,De Pijp,1280,Amsterdam RAI Station,1972,De Pijp,688.0,14879.0,27 - 65 years (%),44731.9
wednesday,10,0.0,0.0,37.0,0.0,Overtoomse Sluis_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,7.416666666666667,0.0,Amsterdam Lelylaan Station,1963,Postjesweg,1491,Amsterdam Lelylaan Station,2038,Postjesweg,1492,Amsterdam Lelylaan Station,2186,Postjesweg,1498,Amsterdam Lelylaan Station,2168,Postjesweg,1836.0,7943.0,27 - 65 years (%),47529.9
wednesday,10,9.0,0.0,22.0,0.0,Overtoomse Veld_10,8.0,13.0,5.0,0.0,0.0,0.0,2.0,11.0,9.0,0.0,0.0,0.0,10.625,0.0,6.958333333333333,0.0,Amsterdam Lelylaan Station,1141,Postjesweg,416,Amsterdam Lelylaan Station,1376,Postjesweg,1087,Amsterdam Lelylaan Station,1335,Station Lelylaan,1117,Amsterdam Lelylaan Station,1368,Postjesweg,416.0,14674.0,27 - 65 years (%),43198.4
wednesday,10,3.0,3.0,45.0,0.0,Prinses Irenebuurt e.o._10,5.0,7.0,2.0,0.0,1.0,1.0,2.0,22.0,20.0,0.0,0.0,0.0,5.791666666666667,0.5416666666666666,8.583333333333334,0.0,Amsterdam Zuid Station,358,Station Zuid,593,Amsterdam Zuid Station,342,Station Zuid,626,Amsterdam Zuid Station,735,Amstelveenseweg,2171,Amsterdam Zuid Station,358,Station Zuid,593.0,1401.0,27 - 65 years (%),78523.3
wednesday,10,0.0,0.0,0.0,0.0,Reigersbos_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Holendrecht Station,1480,Reigersbos,0,Amsterdam Holendrecht Station,1624,Reigersbos,0,Amsterdam Holendrecht Station,1821,Reigersbos,0,Amsterdam Holendrecht Station,1357,Station Zuid,593.0,8546.0,27 - 65 years (%),39520.1
wednesday,10,0.0,6.0,39.0,0.0,Rijnbuurt_10,0.0,0.0,0.0,2.0,4.0,2.0,1.0,15.0,14.0,0.0,0.0,0.0,0.0,3.2916666666666665,7.0,0.0,Amsterdam RAI Station,1407,Europaplein,1154,Amsterdam RAI Station,1396,Europaplein,1008,Amsterdam RAI Station,1385,Station RAI,1385,Amsterdam RAI Station,1492,Europaplein,1236.0,8991.0,27 - 65 years (%),43905.5
wednesday,10,12.0,22.0,41.0,0.0,Scheldebuurt_10,3.0,12.0,9.0,5.0,14.0,9.0,3.0,16.0,13.0,0.0,0.0,0.0,8.458333333333334,11.791666666666666,9.875,0.0,Amsterdam RAI Station,783,Europaplein,248,Amsterdam RAI Station,797,Europaplein,347,Amsterdam RAI Station,893,Europaplein,467,Amsterdam RAI Station,886,Europaplein,248.0,15002.0,27 - 65 years (%),53140.7
wednesday,10,0.0,0.0,25.0,0.0,Schinkelbuurt_10,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,Amsterdam Zuid Station,2008,Amstelveenseweg,1479,Amsterdam Lelylaan Station,2236,Amstelveenseweg,1580,Amsterdam Lelylaan Station,2265,Heemstedestraat,1701,Amsterdam Zuid Station,2542,Amstelveenseweg,1668.0,3932.0,27 - 65 years (%),45391.7
wednesday,10,8.0,0.0,51.0,0.0,Sloten/Nieuw-Sloten_10,11.0,15.0,4.0,0.0,0.0,0.0,13.0,34.0,21.0,0.0,0.0,0.0,12.333333333333334,0.0,22.166666666666668,0.0,Amsterdam Lelylaan Station,4330,Henk Sneevlietweg,3402,Amsterdam Lelylaan Station,4742,Henk Sneevlietweg,3632,Amsterdam Lelylaan Station,5089,Henk Sneevlietweg,4356,Amsterdam Lelylaan Station,5230,Heemstedestraat,3866.0,14716.0,27 - 65 years (%),55183.8
wednesday,10,20.0,0.0,56.0,0.0,Sloterdijk Nieuw-West_10,10.0,16.0,6.0,0.0,0.0,0.0,2.0,25.0,23.0,0.0,0.0,0.0,13.583333333333334,0.0,11.083333333333334,0.0,Amsterdam Sloterdijk Station,875,Station Sloterdijk,869,Amsterdam Sloterdijk Station,1056,Station Sloterdijk,1082,Amsterdam Sloterdijk Station,1500,Station Sloterdijk,811,Amsterdam Sloterdijk Station,1230,Station Sloterdijk,1224.0,1185.0,18 - 26 years (%),28594.4
wednesday,10,6.0,0.0,17.0,0.0,Sloterdijk-West_10,4.0,7.0,3.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,5.833333333333333,2.0,1.9583333333333333,0.0,Amsterdam Sloterdijk Station,875,Station Sloterdijk,869,Amsterdam Sloterdijk Station,1056,Station Sloterdijk,1082,Amsterdam Sloterdijk Station,1500,Station Sloterdijk,811,Amsterdam Sloterdijk Station,1230,Station Sloterdijk,1224.0,660.0,27 - 65 years (%),48223.9
wednesday,10,14.0,0.0,11.0,0.0,Slotermeer-Noordoost_10,5.0,12.0,7.0,0.0,0.0,0.0,2.0,6.0,4.0,0.0,0.0,0.0,10.833333333333334,0.0,4.166666666666667,0.0,Amsterdam Sloterdijk Station,1346,Burg. De Vlugtlaan,770,Amsterdam Sloterdijk Station,1447,Burg. De Vlugtlaan,810,Amsterdam Sloterdijk Station,2736,Burg. De Vlugtlaan,925,Amsterdam Sloterdijk Station,1892,Burg. De Vlugtlaan,953.0,9208.0,27 - 65 years (%),39912.7
wednesday,10,0.0,0.0,0.0,0.0,Slotermeer-West_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Sloterdijk Station,3027,Burg. De Vlugtlaan,2358,Amsterdam Sloterdijk Station,2806,Burg. De Vlugtlaan,2356,Amsterdam Sloterdijk Station,2706,Burg. De Vlugtlaan,2356,Amsterdam Sloterdijk Station,3587,Burg. De Vlugtlaan,2572.0,10703.0,27 - 65 years (%),39520.1
wednesday,10,0.0,0.0,16.0,0.0,Slotermeer-Zuidoost_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Amsterdam Holendrecht Station,1883,Reigersbos,1520,Amsterdam Holendrecht Station,2003,Reigersbos,1564,Amsterdam Bijlmer ArenA Station,2340,Kraaiennest station,2264,Amsterdam Duivendrecht Station,1685,Strandvliet,802.0,6758.0,27 - 65 years (%),39520.1
wednesday,10,0.0,0.0,9.0,0.0,Slotervaart-Noord_10,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,Amsterdam Lelylaan Station,574,Station Lelylaan,611,Amsterdam Lelylaan Station,628,Station Lelylaan,614,Amsterdam Lelylaan Station,764,Station Lelylaan,603,Amsterdam Lelylaan Station,906,Station Lelylaan,1001.0,7805.0,27 - 65 years (%),44686.5
wednesday,10,22.0,0.0,29.0,0.0,Slotervaart-Zuid_10,7.0,13.0,6.0,0.0,0.0,0.0,7.0,18.0,11.0,0.0,0.0,0.0,10.75,0.0,12.208333333333334,0.0,Amsterdam Lelylaan Station,574,Station Lelylaan,611,Amsterdam Lelylaan Station,628,Station Lelylaan,614,Amsterdam Lelylaan Station,764,Station Lelylaan,603,Amsterdam Lelylaan Station,906,Station Lelylaan,1001.0,11088.0,27 - 65 years (%),41772.0
wednesday,10,0.0,0.0,46.0,0.0,Spaarndammerbuurt/Zeeheldenbuurt_10,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,16.0,0.0,0.0,0.0,0.0,0.0,14.541666666666666,0.0,Amsterdam Sloterdijk Station,2427,Isolatorweg,1554,Amsterdam Sloterdijk Station,2460,Isolatorweg,1821,Amsterdam Centraal Station,3197,Isolatorweg,2247,Amsterdam Centraal Station,3563,Isolatorweg,2218.0,10818.0,27 - 65 years (%),39947.9
wednesday,10,2.0,0.0,47.0,0.0,Staatsliedenbuurt_10,0.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.20833333333333334,0.0,11.416666666666666,0.0,Amsterdam Centraal Station,2406,Jan van Galenstraat,2102,Amsterdam Centraal Station,2569,Jan van Galenstraat,2104,Amsterdam Centraal Station,2824,Jan van Galenstraat,2645,Amsterdam Centraal Station,4052,Jan van Galenstraat,2676.0,12970.0,27 - 65 years (%),42348.2
wednesday,10,3.0,0.0,66.0,0.0,Stadionbuurt_10,5.0,7.0,2.0,0.0,0.0,0.0,6.0,29.0,23.0,0.0,0.0,0.0,5.958333333333333,0.0,14.833333333333334,0.0,Amsterdam Zuid Station,1380,Amstelveenseweg,853,Amsterdam Zuid Station,1766,Amstelveenseweg,944,Amsterdam Zuid Station,1635,Amstelveenseweg,1875,Amsterdam Zuid Station,1839,Amstelveenseweg,1094.0,11768.0,27 - 65 years (%),46512.9
wednesday,10,1.0,3.0,26.0,0.0,Transvaalbuurt_10,0.0,1.0,1.0,2.0,4.0,2.0,2.0,11.0,9.0,0.0,0.0,0.0,0.375,3.125,6.25,0.0,Amsterdam Muiderpoort Station,1515,Wibautstraat,412,Amsterdam Muiderpoort Station,1863,Wibautstraat,412,Amsterdam Muiderpoort Station,1863,Wibautstraat,741,Amsterdam Muiderpoort Station,2077,Wibautstraat,412.0,8878.0,27 - 65 years (%),40538.5
wednesday,10,0.0,0.0,0.0,0.0,Tuindorp Buiksloot_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Centraal Station,2990,Noord,449,Amsterdam Centraal Station,3148,Noorderpark,1149,Amsterdam Muiderpoort Station,8603,Noord,599,Amsterdam Centraal Station,3100,Noord,449.0,1909.0,27 - 65 years (%),40683.7
wednesday,10,0.0,0.0,0.0,0.0,Tuindorp Nieuwendam_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Centraal Station,4200,Noord,1357,Amsterdam Centraal Station,5158,Noord,1800,Amsterdam Muiderpoort Station,6769,Noord,1325,Amsterdam Centraal Station,4842,Noord,1865.0,3468.0,27 - 65 years (%),40588.6
wednesday,10,0.0,0.0,0.0,0.0,Tuindorp Oostzaan_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Centraal Station,4379,Noorderpark,3249,Amsterdam Centraal Station,4915,Noorderpark,4077,Amsterdam Sloterdijk Station,8701,Noorderpark,3350,Amsterdam Centraal Station,5807,Noorderpark,4057.0,12048.0,27 - 65 years (%),41928.5
wednesday,10,0.0,0.0,28.0,0.0,Van Galenbuurt_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,0.0,Amsterdam Sloterdijk Station,2381,Jan van Galenstraat,386,Amsterdam Lelylaan Station,3173,Jan van Galenstraat,1145,Amsterdam Sloterdijk Station,2482,Burg. De Vlugtlaan,1281,Amsterdam Sloterdijk Station,2650,Jan van Galenstraat,386.0,7917.0,27 - 65 years (%),37855.7
wednesday,10,0.0,0.0,45.0,0.0,Van Lennepbuurt_10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,Amsterdam Centraal Station,2812,Postjesweg,1732,Amsterdam Centraal Station,3243,Postjesweg,1738,Amsterdam Zuid Station,3776,Jan van Galenstraat,2250,Amsterdam Centraal Station,3209,Postjesweg,1904.0,6895.0,27 - 65 years (%),40155.8
wednesday,10,0.0,0.0,3.0,0.0,Venserpolder_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,Amsterdam Duivendrecht Station,731,Venserpolder,0,Amsterdam Duivendrecht Station,862,Venserpolder,0,Amsterdam Duivendrecht Station,862,Venserpolder,0,Amsterdam Duivendrecht Station,731,Station Duivendrecht,731.0,8512.0,27 - 65 years (%),39520.1
wednesday,10,0.0,0.0,6.0,0.0,Volewijck_10,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0833333333333335,0.0,Amsterdam Centraal Station,2538,Noorderpark,386,Amsterdam Centraal Station,2551,Noorderpark,389,Amsterdam Sloterdijk Station,12332,Noorderpark,254,Amsterdam Centraal Station,2418,Noorderpark,386.0,9364.0,27 - 65 years (%),37474.4
wednesday,10,0.0,5.0,25.0,0.0,Vondelparkbuurt_10,0.0,0.0,0.0,0.0,1.0,1.0,2.0,9.0,7.0,0.0,0.0,0.0,0.0,0.4583333333333333,4.916666666666667,0.0,Amsterdam Zuid Station,2815,Vijzelgracht,1412,Amsterdam Lelylaan Station,3349,Vijzelgracht,1606,Amsterdam Zuid Station,3243,Postjesweg,2477,Amsterdam Lelylaan Station,3263,Vijzelgracht,1780.0,1869.0,27 - 65 years (%),73749.9
wednesday,10,0.0,0.0,0.0,0.0,Waterland_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Centraal Station,8014,Noord,5311,Amsterdam Muiderpoort Station,6837,Noord,5520,Amsterdam Muiderpoort Station,6936,Noord,6259,Amsterdam Muiderpoort Station,6892,Noord,6385.0,2410.0,27 - 65 years (%),64943.2
wednesday,10,0.0,0.0,0.0,0.0,Waterlandpleinbuurt_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Centraal Station,5120,Noord,2147,Amsterdam Centraal Station,5860,Noord,2503,Amsterdam Muiderpoort Station,6208,Noord,2406,Amsterdam Centraal Station,5835,Noord,2664.0,13941.0,27 - 65 years (%),41948.1
wednesday,10,0.0,0.0,0.0,0.0,Weesp Binnenstad/Zuid_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Holendrecht Station,6949,Gaasperplas,4528,Amsterdam Holendrecht Station,7108,Gaasperplas,4563,Amsterdam Bijlmer ArenA Station,8495,Gaasperplas,4557,Amsterdam Science Park Station,7860,Gaasperplas,4978.0,5657.0,27 - 65 years (%),39520.1
wednesday,10,0.0,0.0,0.0,0.0,Weesp-Noordwest_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Holendrecht Station,6949,Gaasperplas,4528,Amsterdam Holendrecht Station,7108,Gaasperplas,4563,Amsterdam Bijlmer ArenA Station,8495,Gaasperplas,4557,Amsterdam Science Park Station,7860,Gaasperplas,4978.0,8031.0,27 - 65 years (%),39520.1
wednesday,10,0.0,5.0,56.0,0.0,Weesperbuurt/Plantage_10,0.0,0.0,0.0,0.0,3.0,3.0,5.0,27.0,22.0,0.0,0.0,0.0,0.0,1.9166666666666667,11.75,0.0,Amsterdam Centraal Station,1873,Weesperplein,819,Amsterdam Centraal Station,1915,Weesperplein,930,Amsterdam Muiderpoort Station,2492,Waterlooplein,1020,Amsterdam Muiderpoort Station,2489,Weesperplein,819.0,7834.0,27 - 65 years (%),51759.2
wednesday,10,14.0,2.0,28.0,0.0,Weesperzijde_10,7.0,15.0,8.0,2.0,3.0,1.0,2.0,9.0,7.0,0.0,0.0,0.0,11.291666666666666,2.9166666666666665,5.666666666666667,0.0,Amsterdam Muiderpoort Station,1863,Wibautstraat,329,Amsterdam Muiderpoort Station,2099,Wibautstraat,445,Amsterdam Muiderpoort Station,2148,Wibautstraat,329,Amsterdam Muiderpoort Station,2421,Wibautstraat,329.0,5892.0,27 - 65 years (%),49638.5
wednesday,10,0.0,0.0,28.0,0.0,Westindische Buurt_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,4.208333333333333,0.0,Amsterdam Lelylaan Station,1631,Postjesweg,660,Amsterdam Lelylaan Station,1920,Postjesweg,1031,Amsterdam Lelylaan Station,2142,Postjesweg,945,Amsterdam Lelylaan Station,1866,Postjesweg,660.0,6691.0,27 - 65 years (%),45745.4
wednesday,10,11.0,0.0,41.0,0.0,Westlandgracht_10,7.0,10.0,3.0,0.0,0.0,0.0,2.0,20.0,18.0,0.0,0.0,0.0,8.541666666666666,0.0,11.041666666666666,0.0,Amsterdam Lelylaan Station,1320,Henk Sneevlietweg,619,Amsterdam Lelylaan Station,1473,Henk Sneevlietweg,628,Amsterdam Lelylaan Station,1392,Henk Sneevlietweg,812,Amsterdam Lelylaan Station,1979,Henk Sneevlietweg,619.0,13194.0,27 - 65 years (%),46335.9
wednesday,10,0.0,0.0,22.0,0.0,Willemspark_10,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,5.75,0.0,Amsterdam Lelylaan Station,2153,Amstelveenseweg,1895,Amsterdam Lelylaan Station,2646,Amstelveenseweg,1977,Amsterdam Lelylaan Station,2909,Heemstedestraat,2345,Amsterdam Lelylaan Station,2479,Amstelveenseweg,2084.0,5561.0,27 - 65 years (%),89532.3
wednesday,10,1.0,6.0,28.0,0.0,Zeeburgereiland/Bovendiep_10,5.0,6.0,1.0,0.0,2.0,2.0,2.0,16.0,14.0,0.0,0.0,0.0,5.541666666666667,0.875,8.541666666666666,0.0,Amsterdam Muiderpoort Station,2645,Wibautstraat,4372,Amsterdam Science Park Station,3673,Verrijn Stuartweg,5595,Amsterdam Muiderpoort Station,3977,Weesperplein,5785,Amsterdam Muiderpoort Station,2685,Wibautstraat,4889.0,5679.0,27 - 65 years (%),42204.7
wednesday,10,1.0,0.0,33.0,0.0,Zuid Pijp_10,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,9.0,0.0,0.0,0.0,1.2916666666666667,0.0,4.916666666666667,0.0,Amsterdam RAI Station,2450,De Pijp,0,Amsterdam Muiderpoort Station,2516,De Pijp,0,Amsterdam RAI Station,2404,De Pijp,0,Amsterdam Muiderpoort Station,2610,Wibautstraat,1275.0,7917.0,27 - 65 years (%),39976.9
wednesday,10,27.0,0.0,168.0,0.0,Zuidas_10,23.0,30.0,7.0,1.0,1.0,0.0,6.0,85.0,79.0,0.0,0.0,0.0,25.333333333333332,1.0,36.375,0.0,Amsterdam Zuid Station,49,Station Zuid,112,Amsterdam Zuid Station,41,Station Zuid,112,Amsterdam Zuid Station,4,Station RAI,2043,Amsterdam Zuid Station,49,Station Zuid,112.0,5218.0,27 - 65 years (%),71679.0
thursday,11,0.0,0.0,0.0,0.0,Aetsveld/Oostelijke Vechtoever_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Holendrecht Station,10364,Gaasperplas,7942,Amsterdam Holendrecht Station,10576,Gaasperplas,8031,Amsterdam Bijlmer ArenA Station,11934,Gaasperplas,7997,Amsterdam Bijlmer ArenA Station,13299,Gaasperplas,8753.0,4402.0,27 - 65 years (%),39520.1
thursday,11,0.0,0.0,29.0,0.0,Amstel III/Bullewijk_11,0.0,0.0,0.0,0.0,0.0,0.0,9.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,Amsterdam Holendrecht Station,719,Station Holendrecht,560,Amsterdam Holendrecht Station,1147,Station Holendrecht,560,Amsterdam Holendrecht Station,695,Station Holendrecht,941,Amsterdam Holendrecht Station,719,Station Holendrecht,560.0,3546.0,18 - 26 years (%),39520.1
